988073544	20210602040000	20210602231500	1	sfgate.com	https://www.sfgate.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3349	1	60	4270	-1.38888888888889		
988073544	20210602040000	20210602231500	1	chron.com	https://www.chron.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3349	1	60	4270	-1.38888888888889		
988073544	20210602040000	20210602231500	1	milfordmirror.com	https://www.milfordmirror.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3349	1	60	4270	-1.38888888888889		
988073544	20210602040000	20210602231500	1	trumbulltimes.com	https://www.trumbulltimes.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3349	1	60	4270	-1.38888888888889		
988170279	20210602160000	20210602231500	1	starbeacon.com	https://www.starbeacon.com/region/man-blinded-by-bean-bag-during-cleveland-racial-protest-sues/article_154cee85-5ceb-532a-8c37-9a0302589cd0.html	9	2028	2187	2055	1	10	2913	-7.9664570230608		
988231052	20210602231500	20210602231500	1	naturalgasintel.com	https://www.naturalgasintel.com/amlo-energy-agenda-faces-test-in-midterm-elections/	8	2510	2495	2459	1	20	4162	1.17474302496328		
986892658	20210526003000	20210602231500	1	leaderpost.com	https://leaderpost.com/pmn/business-pmn/biden-to-begin-vaccine-donations-abroad-as-variant-threat-looms	14	4725	4683	4707	1	80	5399	-1.12612612612612		
988231053	20210602231500	20210602231500	1	naturalgasintel.com	https://www.naturalgasintel.com/amlo-energy-agenda-faces-test-in-midterm-elections/	8	2495	2510	2459	1	20	4162	1.17474302496328		
988231054	20210602231500	20210602231500	1	leaderpost.com	https://leaderpost.com/pmn/business-pmn/biden-to-begin-vaccine-donations-abroad-as-variant-threat-looms	14	4718	4693	4700	0	20	5399	-1.12612612612612		
988231055	20210602231500	20210602231500	1	naturalgasintel.com	https://www.naturalgasintel.com/amlo-energy-agenda-faces-test-in-midterm-elections/	8	2487	2510	2451	0	80	4162	1.17474302496328		
988231056	20210602231500	20210602231500	1	naturalgasintel.com	https://www.naturalgasintel.com/amlo-energy-agenda-faces-test-in-midterm-elections/	8	2495	2563	2539	1	100	4162	1.17474302496328		
988231057	20210602231500	20210602231500	1	leaderpost.com	https://leaderpost.com/pmn/business-pmn/biden-to-begin-vaccine-donations-abroad-as-variant-threat-looms	14	4693	4718	4700	0	20	5399	-1.12612612612612		
988231058	20210602231500	20210602231500	1	naturalgasintel.com	https://www.naturalgasintel.com/amlo-energy-agenda-faces-test-in-midterm-elections/	8	2510	2487	2451	0	80	4162	1.17474302496328		
988220553	20210602214500	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	2614	-1	3021	1	30	4857	-2.9040404040404		
988220558	20210602214500	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	2614	2732	2786	1	30	4857	-2.9040404040404		
988220559	20210602214500	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	2614	2767	2756	0	10	4857	-2.9040404040404		
